('曼妥思清劲夹心清柠薄荷味口香糖56g', 'GOODS217', '6911316224247'),
('曼妥思清劲夹心冬青薄荷味口香糖56g', 'GOODS218', '6911316224445'),
('曼妥思透爽夹心经典薄荷无糖口香糖56g', 'GOODS219', '6911316220058'),
('炫迈夹心口香糖（草莓青柠）53.2g', 'GOODS467', '6954432710706'),
('炫迈夹心口香糖（蓝莓香橙）53.2g', 'GOODS468', '6954432710744'),
('雀巢趣满果杂果味果汁软糖70g', 'GOODS1027', '6917878028798'),
('雀巢趣满果热带混合味70g', 'GOODS1028', '6917878028828'),
('彩虹糖酸劲味劲享包40g', 'GOODS1191', '6923450603567'),
('彩虹糖原果味劲享包45g', 'GOODS1192', '6923450603550'),
('彩虹糖原果味迷你桶30g', 'GOODS1193', '6923450603574'),
('悠哈酷露露葡萄味果汁软糖52g', 'GOODS1194', '6930639260602'),
('悠哈酷露露白葡萄味果汁软糖52g', 'GOODS1195', '6930639260619'),
('悠哈特浓牛奶条糖40g', 'GOODS1196', '6930639273534'),
('悠哈特浓抹茶牛奶条糖40g', 'GOODS1197', '6930639260282'),
('悠哈特浓牛奶糖102g', 'GOODS1198', '6930639271387'),
('悠哈特浓巧克力牛奶糖102g', 'GOODS1199', '6930639271431'),
('春光榴莲糖180g', 'GOODS1210', '6917541771600'),
('春光特浓传统椰子糖120g', 'GOODS1211', '6917541773321'),
('大白兔原味奶糖227g', 'GOODS1212', '6922024730036'),
('阿尔卑斯小悦球牛奶味90g', 'GOODS220', '6911316650008'),
('阿尔卑斯小悦球水果味90g', 'GOODS221', '6911316650022'),
('阿尔卑斯焦香牛奶味硬糖45g', 'GOODS222', '6911316510005'),
('阿尔卑斯草莓牛奶味硬糖45g', 'GOODS223', '6911316510012'),
('阿尔卑斯蓝莓酸奶味软糖47g', 'GOODS224', '6911316380271'),
('阿尔卑斯黄桃酸奶味软糖47g', 'GOODS225', '6911316380288'),
('金冠黑糖话梅糖160g', 'GOODS226', '6905336901820'),
('曼妥思薄荷条装37g', 'GOODS227', '6921211101017'),
('曼妥思特强薄荷条装37g', 'GOODS228', '6921211100126'),
('曼妥思水果条装37g', 'GOODS229', '6921211101154'),
('曼妥思可乐条装37g', 'GOODS230', '6911316361294'),
('曼妥思苏打嗨条形装37g', 'GOODS231', '6911316361874'),
('WOOGIE综合水果糖200g', 'GOODS232', '9002859055553'),
('WOOGIE柠檬糖200g', 'GOODS233', '9002859055591'),
('贝欧宝玫瑰花瓣糖75g', 'GOODS317', '6941308813296'),
('贝欧宝桂花花瓣糖75g', 'GOODS318', '6941308813050'),
('都市牧场爽口含片柠檬味38g', 'GOODS396', '6935855700390'),
('都市牧场爽口含片正梅味38g', 'GOODS397', '6935855700383'),
('不二家水果味棒棒糖（8支装）50g', 'GOODS448', '6937451831249'),
('不二家清爽型棒棒糖（8支装）50g', 'GOODS449', '6937451831751'),
('韩美禾桃味宝石戒指糖60g', 'GOODS550', '8809448200117'),
('韩美禾五角星棒棒糖63g', 'GOODS551', '8809448200049'),
('森永多乐福水果味糖45g', 'GOODS578', '4710035337113'),
('森永多乐福综合水果汽水风味硬糖45g', 'GOODS579', '4710035337120'),
('落基山水果味炫彩棉花糖150g', 'GOODS918', '54300491556'),
('三金罗汉果含片28.8g', 'GOODS1040', '6939261421290'),
('三金金银花含片28.8g', 'GOODS1041', '6939261421313'),
('三金胖大海含片28.8g', 'GOODS1042', '6939261421320'),
('三金蜜炼枇杷含片28.8g', 'GOODS1043', '6939261421306'),
('王老吉润喉糖28g', 'GOODS398', '6901424286213'),
('京都念慈菴乌梅糖60g', 'GOODS451', '4897022620318'),
('京都念慈菴金桔柠檬糖60g', 'GOODS452', '4897022620301'),
('京都念慈菴枇杷糖60g', 'GOODS453', '4897022620516'),
('荷氏特强单条装34g', 'GOODS469', '6924513907592'),
('荷氏午夜单条装34g', 'GOODS470', '6924513906175'),
('EDO乳酸菌味软糖50g', 'GOODS580', '4897050170243'),
('利口乐原萃香草润喉糖40g', 'GOODS844', '7610700607503'),
('利口乐甘润黑加仑润喉糖40g', 'GOODS845', '7610700612002'),
('利口乐森林花果香润喉糖40g', 'GOODS846', '7610700614679'),
('利口乐清新柠檬薄荷润喉糖40g', 'GOODS847', '7610700607046'),
('马卡兰芒果味果冻（含椰果）80g*6', 'GOODS267', '4897060790134'),
('马卡兰杂果味果冻（含椰果）80g*6', 'GOODS268', '4897060790189'),
('Hello Kitty集趣球糖果40g', 'GOODS919', '4897055398420'),
('小猪佩奇零钱包奶片糖15g', 'GOODS920', '4897055399588'),
('Kisses好时之吻牛奶巧克力82g', 'GOODS399', '6942836700133'),
('明治特浓牛奶巧克力75g', 'GOODS454', '6940996700062'),
('明治特浓黑巧克力75g', 'GOODS455', '6940996700369'),
('瑞士莲牛奶排装巧克力100g', 'GOODS461', '7610400010016'),
('瑞士莲特醇排装85%可可黑巧克力100g', 'GOODS463', '3046920028363'),
('瑞特斯波德阿尔卑斯牛奶巧克力100g', 'GOODS552', '4000417018007'),
('瑞特斯波德黑巧克力100g', 'GOODS553', '4000417020000'),
('德芙小巧粒香浓黑巧克力42g', 'GOODS871', '6914973605701'),
('德芙小巧粒丝滑牛奶巧克力42g', 'GOODS872', '6914973605688'),
('德芙香浓黑巧克力43g', 'GOODS873', '6914973600041'),
('德芙丝滑牛奶巧克力43g', 'GOODS874', '6914973600010'),
('德芙奶香白巧克力43g', 'GOODS875', '6914973600164'),
('德芙丝滑牛奶巧克力80g', 'GOODS876', '6914973100268'),
('德芙香浓黑巧克力80g', 'GOODS877', '6914973100565'),
('Kisses好时之吻扁桃仁牛奶巧克力82g', 'GOODS400', '6942836700218'),
('Kisses好时之吻榛仁牛奶巧克力82g', 'GOODS401', '6942836700256'),
('贝客诗石榴味夹心黑巧克力(袋装)30g', 'GOODS406', '6942836709426'),
('贝客诗蓝莓和阿萨伊果味夹心黑巧克力(袋装)30g', 'GOODS407', '6942836709402'),
('明治澳洲坚果夹心巧克力58g', 'GOODS456', '6940996701076'),
('瑞士莲牛奶扁桃仁排装巧克力100g', 'GOODS462', '7610400014038'),
('瑞特斯波德全榛子白巧克力100g', 'GOODS554', '4000417013002'),
('德芙榛仁葡萄干巧克力43g', 'GOODS878', '6914973604032'),
('德芙榛子巧克力43g', 'GOODS879', '6914973600072'),
('德芙榛仁葡萄干巧克力80g', 'GOODS880', '6914973604070'),
('M&M'S花生牛奶巧克力豆40g', 'GOODS988', '6914973105386'),
('M&M'S牛奶巧克力豆40g', 'GOODS989', '6914973105379'),
('M&M'S花生牛奶巧克力豆100g', 'GOODS990', '6914973601567'),
('M&M'S牛奶巧克力豆100g', 'GOODS991', '6914973601536'),
('三进x-5花生巧克力棒36g', 'GOODS269', '8809260944411'),
('三进x-5花生香蕉巧克力棒36g', 'GOODS270', '8809260944800'),
('明治雪吻巧克力（绿茶味）62g', 'GOODS457', '6940996701052'),
('明治雪吻巧克力（草莓味）62g', 'GOODS458', '6940996701045'),
('明治雪吻巧克力（可可味）62g', 'GOODS459', '6940996701038'),
('明治雪吻巧克力（牛奶味）62g', 'GOODS460', '6940996701212'),
('Milka奥利奥饼干碎醇夹心牛奶巧克力34.2g', 'GOODS471', '6970097000587'),
('Milka奥利奥饼干碎牛奶巧克力36g', 'GOODS472', '6970097000631'),
('瑞特斯波德酸乳夹心牛奶巧克力100g', 'GOODS555', '4000417027009'),
('TIROL夹心黄豆粉代可可脂巧克力49g', 'GOODS641', '4902780029294'),
('TIROL夹心抹茶代可可脂巧克力49g', 'GOODS642', '4902780029225'),
('久口木久代可可脂牛奶巧克力制品90g', 'GOODS643', '4800092663093'),
('久口木久代可可脂花生牛奶巧克力制品90g', 'GOODS644', '4800092663116'),
('久口木久代可可脂白巧克力制品90g', 'GOODS645', '4800092663109'),
('健达牛奶巧克力威化奇趣蛋T1（男孩版）20g', 'GOODS856', '80974482'),
('健达牛奶巧克力威化奇趣蛋T1（女孩版）20g', 'GOODS857', '80768258'),
('健达牛奶巧克力威化奇趣蛋T3（男孩版）60g', 'GOODS858', '8000500126356'),
('健达牛奶巧克力威化奇趣蛋T3（女孩版）60g', 'GOODS859', '8000500126325'),
('健达巧克力夹心牛奶巧克力T4  50g', 'GOODS860', '80177609'),
('健达巧可蹦脆乐牛奶可可糖果酥球T9 52.2g', 'GOODS861', '8000500239216'),
('健达缤纷乐巧克力T2 43g', 'GOODS862', '8000500066027'),
('拉斐尔脆雪柔椰蓉扁桃仁糖果酥球T3 30g', 'GOODS863', '80052487'),
('费列罗榛果威化巧克力T3  37.5g', 'GOODS864', '80050278'),
('德芙抹茶曲奇白巧克力42g', 'GOODS881', '6914973606340'),
('德芙柠檬曲奇白巧克力42g', 'GOODS882', '6914973606388'),
('德芙提拉米苏味黑巧克力35g', 'GOODS883', '6914973606814'),
('德芙小巧粒蓝莓黑巧克力30g', 'GOODS884', '6914973606555'),
('德芙小巧粒蔓越莓黑巧克力30g', 'GOODS885', '6914973606586'),
('士力架花生夹心巧克力140g', 'GOODS886', '6914973603653'),
('士力架花生夹心巧克力51g', 'GOODS887', '6914973603394'),
('德芙脆香米奶香白巧克力24g', 'GOODS888', '6914973604469'),
('德芙脆香米牛奶巧克力24g', 'GOODS889', '6914973602908'),
('德芙脆香米牛奶巧克力48g', 'GOODS890', '6914973602359'),
('德芙抹茶曲奇白巧克力65g', 'GOODS891', '6914973607446'),
('Hamlet金色浪漫什锦巧克力125g', 'GOODS765', '5400265019055'),
('费列罗榛果威化巧克力T8  100g', 'GOODS865', '8000500005026'),
('费列罗榛果威化巧克力T5  62.5g', 'GOODS866', '80135906'),
('费列罗榛果威化巧克力T16 200g', 'GOODS867', '8000500003787'),
('拉斐尔椰蓉杏仁酥球T15  150g', 'GOODS868', '8000500023976'),
('德芙丝滑牛奶巧克力252g', 'GOODS892', '6914973604223'),
('德芙心语巧克力礼盒53g', 'GOODS893', '69029448'),
('AJI芒果味夹心饼干135g', 'GOODS408', '4713507011757'),
('AJI芝士味夹心饼干135g', 'GOODS409', '4713507011788'),
('奥利奥原味夹心饼干116g', 'GOODS473', '6901668005717'),
('奥利奥巧克力味夹心饼干116g', 'GOODS474', '6901668005755'),
('嘉顿时时食混合装夹心饼干（芝士/柠檬/椰子）294g', 'GOODS495', '6902227014515'),
('嘉顿时时食混合装夹心饼干（花生/巧克力/柠檬）300g', 'GOODS496', '6902227014522'),
('EDO乳酸菌味夹心饼干240g', 'GOODS581', '4897050172360'),
('茱蒂丝花生酱夹心饼干135g', 'GOODS582', '9556121001859'),
('茱蒂丝特脆芝士乳酪饼100g', 'GOODS583', '9556121027521'),
('茱蒂丝芝士夹心饼干125g', 'GOODS584', '9556121024025'),
('EDO芝麻梳打饼100g', 'GOODS234', '4895058313525'),
('EDO五谷梳打饼干100g', 'GOODS235', '4895058313549'),
('太平梳打饼（奶盐味）100g', 'GOODS475', '6901668200013'),
('太平梳打饼（海苔味）100g', 'GOODS476', '6901668200303'),
('马奇新新奶油味苏打饼干300g', 'GOODS447', '9556439880979'),
('康师傅3+2苏打夹心饼干（香浓奶油味）125g', 'GOODS497', '6919892633101'),
('康师傅3+2苏打夹心饼干（柠檬味）125g', 'GOODS498', '6919892633309'),
('康师傅3+2苏打夹心饼干（蓝莓味）125g', 'GOODS499', '6919892633606'),
('趣多多浓巧软香饼（双重巧克力味）80g', 'GOODS477', '6901668003409'),
('趣多多浓巧软香饼（黄油巧克力味）80g', 'GOODS478', '6901668003362'),
('丹麦蓝罐加仑子朱古力曲奇90g', 'GOODS444', '77330170123'),
('丹麦蓝罐曲奇125g', 'GOODS445', '77330012591'),
('趣多多曲奇（香浓巧克力味）95g', 'GOODS479', '6901668062086'),
('趣多多曲奇（咖啡味）95g', 'GOODS480', '6901668062178'),
('小猪佩奇蔓越莓曲奇120g', 'GOODS500', '6924546000703'),
('小猪佩奇牛奶曲奇120g', 'GOODS501', '6924546000543'),
('安麦高曲奇饼干163g', 'GOODS911', '8888166607781'),
('格力高百醇红酒巧克力味48g', 'GOODS236', '6901845041248'),
('格力高百醇抹茶慕斯味48g', 'GOODS237', '6901845040968'),
('格力高百醇牛奶味48g', 'GOODS238', '6901845040692'),
('格力高百醇榛仁巧克力味48g', 'GOODS239', '6901845041712'),
('百力滋装饰饼干微辣虾味65g', 'GOODS240', '6901845040333'),
('百力滋装饰饼干特浓番茄味60g', 'GOODS241', '6901845042610'),
('百力滋双层装饰饼干抹茶香草味45g', 'GOODS242', '6901845041682'),
('百力滋双层装饰饼干蓝莓芝士味45g', 'GOODS243', '6901845041699'),
('百力滋双层装饰饼干巧克力味50g', 'GOODS244', '6901845040395'),
('哈林熊缤纷果蔬棒28g', 'GOODS402', '6970066550921'),
('格力高百奇装饰饼干巧克力味60g', 'GOODS245', '6901845010169'),
('格力高百奇装饰饼干牛奶味60g', 'GOODS246', '6901845010176'),
('格力高百奇装饰饼干抹茶味50g', 'GOODS247', '6901845041804'),
('格力高百奇装饰饼干草莓味55g', 'GOODS248', '6901845041606'),
('哈林熊酸奶果蔬棒28g', 'GOODS403', '6970066550952'),
('达利园瑞士卷草莓味160g', 'GOODS249', '6911988013538'),
('达利园欧式蛋糕香橙味168g', 'GOODS250', '6911988017840'),
('盼盼法式小面包200g', 'GOODS251', '6920912348578'),
('徐福记沙琪玛蛋黄309g', 'GOODS590', '6914782203648'),
('众望小麻花芝麻甜味100g', 'GOODS404', '6922895498424'),
('百琛猫山王榴莲蛋卷150g', 'GOODS413', '6954423819746'),
('瑞丹多牌威化卷心酥注心饼干(香草味)150g', 'GOODS869', '9331275008271'),
('瑞丹多牌威化卷心酥注心饼干(绿茶味)125g', 'GOODS870', '9331275004884'),
('友臣肉松饼208g', 'GOODS405', '6958620700036'),
('丹夫华夫饼168g', 'GOODS410', '6942813800023'),
('不二家千层饼88g', 'GOODS450', '4902555306032'),
('三立白巧克力夹心饼干90g', 'GOODS599', '4901830351705'),
('三立巧克力夹心饼干92.4g', 'GOODS600', '4901830351804'),
('三立日式蛋卷91g', 'GOODS601', '4901830352702'),
('老杨咸蛋黄饼干120g', 'GOODS602', '4710801132911'),
('好丽友蛋黄派138g', 'GOODS897', '6920907800210'),
('好丽友清新抹茶派216g', 'GOODS898', '6920907800654'),
('好丽友巧克力派68g', 'GOODS899', '6920907800913'),
('维西尼榛子奶油味夹心饼干125g', 'GOODS921', '701750684259'),
('雀巢脆脆鲨威化巧克力味80g', 'GOODS1029', '6917878035284'),
('雀巢脆脆鲨威化牛奶味80g', 'GOODS1030', '6917878048222'),
('思朗纤麸消化饼干无糖168g', 'GOODS1200', '6923250611243'),
('丽芝士纳宝帝奶酪味威化饼干10g*20', 'GOODS271', '8993175537391'),
('丽芝士纳宝帝奶酪味威化饼干58g', 'GOODS272', '8993175537445'),
('丽芝士纳宝帝奶酪味威化饼干350g', 'GOODS273', '8993175535250'),
('江中猴菇酥性饼干72g', 'GOODS353', '6954434300356'),
('莱家巧克力味威化饼干125g', 'GOODS411', '8000380005963'),
('莱家榛子味威化饼干125g', 'GOODS412', '8000380005918'),
('百琛龙虾鲍鱼百合饼120g', 'GOODS414', '6954423899991'),
('百琛海胆香薷饼干50g', 'GOODS415', '6954423855669'),
('百琛海胆香薷饼干520g', 'GOODS416', '6954423855591'),
('Tipo牛奶味奶蛋酥脆面包干135g', 'GOODS481', '8934760211708'),
('嘉顿香葱薄饼100g', 'GOODS591', '6902227012085'),
('康元提子饼200g', 'GOODS592', '84501814311'),
('小猪佩奇蔬菜饼干100g', 'GOODS593', '6924546000413'),
('小猪佩奇山楂饼干100g', 'GOODS594', '6924546000420'),
('麦维他全麦轻怡消化饼250g', 'GOODS848', '5000168037981'),
('麦维他全麦消化饼250g', 'GOODS849', '5000168022192'),
('丹麦蓝罐曲奇908g', 'GOODS446', '77330012416'),
('乐事薯片黄瓜味40g', 'GOODS1201', '6924743915121'),
('乐事薯片美国经典原味40g', 'GOODS1202', '6924743915060'),
('乐事薯片墨西哥鸡汁番茄味40g', 'GOODS1203', '6924743915091'),
('乐事薯片德克萨斯烧烤味40g', 'GOODS1204', '6924743915077'),
('四洲番茄味薯片90g', 'GOODS440', '6932430200405'),
('四洲热浪薯片90g', 'GOODS441', '6932430200108'),
('海太蜂蜜黄油味薯片60g', 'GOODS556', '8801019606540'),
('好丽友呀土豆牛排味40g', 'GOODS900', '6920907808551'),
('好丽友呀土豆番茄味40g', 'GOODS901', '6920907808513'),
('乐事无限鲜浓番茄味104克', 'GOODS1205', '6924743915817'),
('乐事无限滋滋烤肉味104克', 'GOODS1206', '6924743915770'),
('乐事无限吮指红烧肉味104克', 'GOODS1207', '6924743915824'),
('乐事无限清新清爽黄瓜味104克', 'GOODS1208', '6924743915848'),
('乐事无限美国经典原味104克', 'GOODS1209', '6924743915763'),
('杰克番茄味薯片160g', 'GOODS252', '9556023909369'),
('杰克原味薯片160g', 'GOODS253', '9556023674526'),
('杰克酸奶油洋葱味薯片160g', 'GOODS254', '9556023110475'),
('杰克芝士味薯片160g', 'GOODS255', '9556023210199'),
('品客薯片原味110g', 'GOODS595', '9658652300006'),
('品客薯片乳酪洋葱110g', 'GOODS596', '9658652300013'),
('品客薯片烧烤牛排110g', 'GOODS597', '9658652300037'),
('品客薯片浓香奶酪110g', 'GOODS598', '9658652300068'),
('好丽友薯愿清新番茄味104g', 'GOODS902', '6920907809909'),
('好丽友薯愿红酒牛排味104g', 'GOODS903', '6920907809848'),
('好丽友薯愿原味104g', 'GOODS904', '6920907809862'),
('卡乐米斯香葱鸡汁虾片45g', 'GOODS1060', '4716361941031'),
('卡乐米斯番茄味虾片45g', 'GOODS1061', '4716361941024'),
('张君雅日式串烧休闲丸子80g', 'GOODS256', '4710199085707'),
('张君雅五香海苔休闲丸子80g', 'GOODS257', '4710199080566'),
('张君雅墨西哥辣鸡点心面78g', 'GOODS258', '4710199087701'),
('张君雅碳烤鸡汁点心面100g', 'GOODS259', '4710199085509'),
('北田能量99棒蛋黄口味（膨化食品）180g', 'GOODS274', '4711162821322'),
('北田蒟蒻糙米卷海苔口味（膨化食品）160g', 'GOODS275', '4711162821575'),
('四洲粟一烧烧烤味80g', 'GOODS442', '6932430201129'),
('四洲粟一烧龙虾味80g', 'GOODS443', '6932430201228'),
('必品阁糙米海苔脆片（海苔原味）20g', 'GOODS908', '6921524178195'),
('必品阁糙米海苔脆片（蜂蜜玉米味）20g', 'GOODS909', '6921524178218'),
('必品阁糙米海苔脆片（清新番茄味）20g', 'GOODS910', '6921524178232'),
('V虾时代辣味虾味片70g', 'GOODS943', '9556345334023'),
('V虾时代原味虾味片70g', 'GOODS944', '9556345334016'),
('好丽友好多鱼海苔味33g', 'GOODS905', '6920907808032'),
('好丽友好多鱼番茄味33g', 'GOODS906', '6920907808117'),
('好丽友好多鱼烧烤味33g', 'GOODS907', '6920907808179'),
('芙蓉王(硬)', 'GOODS1063', '6901028193498'),
('中华(硬)', 'GOODS1064', '6901028075763'),
('中华(软)', 'GOODS1065', '6901028075770'),
('双喜(硬金樽好日子)', 'GOODS1066', '6901028942966'),
('双喜(软经典)', 'GOODS1067', '6901028000826'),
('黄鹤楼(硬天下名楼)', 'GOODS1068', '6901028180801'),
('双喜(硬经典)', 'GOODS1069', '6901028000642'),
('双喜(软珍品好日子)', 'GOODS1070', '6901028942928'),
('南京(硬十二钗烤烟)', 'GOODS1071', '6901028062312'),
('双喜(硬精品好日子)', 'GOODS1072', '6901028942898'),
('玉溪(硬)', 'GOODS1073', '6901028316989'),
('双喜(软锦绣好日子)', 'GOODS1074', '6901028942935'),
('双喜(软盛世好日子)', 'GOODS1075', '6901028006859'),
('利群(硬新版)', 'GOODS1076', '6901028118170'),
('双喜(硬经典1906)', 'GOODS1077', '6901028001618'),
('双喜(硬世纪经典)', 'GOODS1078', '6901028000932'),
('牡丹(软)', 'GOODS1079', '6901028075862'),
('黄鹤楼(软蓝)', 'GOODS1080', '6901028180573'),
('芙蓉王(硬蓝)', 'GOODS1081', '6901028193856'),
('双喜(硬金五叶神)', 'GOODS1082', '6901028005029'),
('红塔山(硬经典100)', 'GOODS1083', '6901028315425'),
('黄鹤楼(硬红)', 'GOODS1084', '6901028185905'),
('苏烟(软五星红杉树)', 'GOODS1085', '6901028062008'),
('白沙(硬精品二代)', 'GOODS1086', '6901028191098'),
('云烟(软珍品)', 'GOODS1087', '6901028045902'),
('555金锐', 'GOODS1088', '8888075000536'),
('555硬双冰', 'GOODS1089', '8888075018609'),
('爱喜(硬幻变)', 'GOODS1090', '8801116005574'),
('万宝路(软红2.0)', 'GOODS1091', '6901028143455'),
('万宝路(硬红2.0)', 'GOODS1092', '6901028143745'),
('万宝路(硬冰爵)', 'GOODS1093', '6901028196468'),
('芙蓉王(硬) 整条', 'GOODS1094', '6901028193504'),
('中华(硬) 整条', 'GOODS1095', '6901028075015'),
('中华(软) 整条', 'GOODS1096', '6901028075022'),
('双喜(硬金樽好日子) 整条', 'GOODS1097', '6901028942973'),
('双喜(软经典) 整条', 'GOODS1098', '6901028000833'),
('黄鹤楼(硬天下名楼) 整条', 'GOODS1099', '6901028180818'),
('双喜香(硬经典) 整条', 'GOODS1100', '6901028000659'),
('双喜(软珍品好日子) 整条', 'GOODS1101', '6901028942911'),
('南京(硬十二钗烤烟) 整条', 'GOODS1102', '6901028062329'),
('双喜(硬精品好日子) 整条', 'GOODS1103', '6901028942881'),
('玉溪(硬) 整条', 'GOODS1104', '6901028316866'),
('双喜(软锦绣好日子) 整条', 'GOODS1105', '6901028942942'),
('双喜(软盛世好日子) 整条', 'GOODS1106', '6901028006897'),
('利群(硬新版) 整条', 'GOODS1107', '6901028118187'),
('双喜(硬经典1906) 整条', 'GOODS1108', '6901028001625'),
('双喜(硬世纪经典) 整条', 'GOODS1109', '6901028000949'),
('牡丹(软) 整条', 'GOODS1110', '6901028075053'),
('黄鹤楼(软蓝) 整条', 'GOODS1111', '6901028180580'),
('芙蓉王(硬蓝) 整条', 'GOODS1112', '6901028193863'),
('双喜(硬金五叶神) 整条', 'GOODS1113', '6901028005036'),
('红塔山(硬经典100) 整条', 'GOODS1114', '6901028315432'),
('黄鹤楼(硬红) 整条', 'GOODS1115', '6901028185912'),
('苏烟(软五星红杉树) 整条', 'GOODS1116', '6901028062015'),
('白沙(硬精品二代) 整条', 'GOODS1117', '6901028063371'),
('云烟(软珍品) 整条', 'GOODS1118', '6901028045919'),
('555(金锐) 整条', 'GOODS1119', '6901028005524'),
('555(硬双冰) 整条', 'GOODS1120', '6901028018616'),
('爱喜(硬幻变) 整条', 'GOODS1121', '8801116005581'),
('万宝路(软红2.0) 整条', 'GOODS1122', '6901028143448'),
('万宝路(硬红2.0) 整条', 'GOODS1123', '6901028143738'),
('万宝路(硬冰爵) 整条', 'GOODS1124', '6901028196475'),
('百乐防风打火机FV-10', 'GOODS745', '6958731900066'),
('龙顺五色电子打火机107', 'GOODS746', '6970101841076'),
('佳洁士草本水晶牙膏 (清爽薄荷)140g', '82225000', '6903148028155'),
('云南白药牙膏(留兰香型)100g', 'GOODS726', '6901070600111'),
('云南白药牙膏(薄荷清爽香型)45g', 'GOODS727', '6901070600128'),
('高露洁 360°备长炭深洁牙膏90g', 'GOODS735', '6920354814051'),
('佳洁士三重护理牙刷', '82175232', '6903148072233'),
('佳洁士弹性护龈牙刷', '82223108', '6903148072226'),
('高露洁牙刷纤柔备长炭细软毛0.01', 'GOODS736', '6920354812262'),
('舒客牙线棒（50支）', 'GOODS738', '6940477401099'),
('欧乐B牙龈专护漱口水250ml', '82252121', '4902430670128'),
('黑人牙膏牙刷旅行套装', 'GOODS808', '4891338005067'),
('大宝SOD蜜100ml', 'GOODS728', '6920999701730'),
('露姬婷白泥弹力保湿洗面奶80g', 'GOODS794', '4901696563144'),
('花印清新净肤卸妆水（滋养型）99ml', 'GOODS795', '4571365340590'),
('森田玻尿酸复合原液面膜5片', 'GOODS796', '4711561463154'),
('春雨蜂蜜保湿补水面膜10片', 'GOODS797', '8809378320695'),
('春雨蜂蜜保湿补水面膜', 'GOODS807', '8809378320657'),
('近江蔓莎薄荷润唇膏5g', 'GOODS798', '4987036412631'),
('近江蔓莎水立方丝蛋白蜂蜜润唇膏4.1g', 'GOODS799', '4987036434091'),
('依云天然矿泉水喷雾300ml', 'GOODS800', '3068320012490'),
('清扬男士去屑洗发露清爽控油型蓝瓶200ml', '113143', '6902088113143'),
('潘婷丝质顺滑洗发露200ml', '82245049', '6903148091463'),
('海飞丝去屑洗发露(海洋活力)200ml', '82263738', '6903148045121'),
('杰士派定型喷雾加强定型180g', 'GOODS729', '6921439801492'),
('惠润柔净迷你随身装(绿野芳香)(50ml*2)', 'GOODS809', '4901872831302'),
('O London沙漠玫瑰旅行套装(60ml*4)', 'GOODS811', '6920859512759'),
('O London白苔森林旅行套装(60ml*4)', 'GOODS812', '6920859512766'),
('多芬衡悦水润清爽水润沐浴乳200g', '309973', '6902088309973'),
('舒肤佳纯白清香型沐浴露100ml', '82255594', '6903148232965'),
('舒肤佳纯白清香型香皂125g', '82243950', '6903148091654'),
('威露士健康抑菌洗手液（丝蛋白）525ml', 'GOODS739', '6925911511701'),
('小甘菊经典护手霜（圆罐）20ml', 'GOODS801', '4013718021324'),
('小甘菊柔皙护手霜20ml', 'GOODS802', '4013718021454'),
('小甘菊组合装（唇膏4.8g+护手霜20ml）', 'GOODS803', '4013718022437'),
('体研究所香氛保湿护手霜礼盒15ml*5', 'GOODS804', '6920859511837'),
('花王蒸汽眼罩无香型（14片）', 'GOODS805', '4901301229069'),
('花王蒸汽眼罩无香型（单片）', 'GOODS806', '2100000806003'),
('妮维雅男士控油劲爽洁面乳100g', '0405025', '6915324888385'),
('妮维雅男士水活多效洁面乳100g', '0405057', '6915324713601'),
('妮维雅男士多效润肤露50ml', '0405058', '6915324788630'),
('吉列锋速3经典刀架+须泡组合装', '82198041', '6900068803411'),
('吉列威锋旋转双层1刀架2刀片超值装', '82211168', '6900068801417'),
('ABC日用纤薄棉柔卫生巾8片(KMS)', '0301031', '6922731800695'),
('ABC夜用纤薄棉柔卫生巾8片(KMS)', '0301032', '6922731800770'),
('ABC日用纤薄网感棉柔表层卫生巾8片', '0301320', '6922731881809'),
('护舒宝瞬洁丝薄日用卫生巾10+2片', '82170614', '6903148031957'),
('护舒宝纯棉日用卫生巾(纯净无香)240mm 6片', '82267040', '6903148258026'),
('苏菲立体护围柔棉感超熟睡夜用卫生巾42cm 4P', 'GOODS740', '6934660516714'),
('苏菲裸感S极薄日用卫生巾25cm 13P', 'GOODS741', '6934660552125'),
('苏菲弹力贴身棉柔日用迷你卫生巾17.5cm 14P', 'GOODS742', '6934660529158'),
('苏菲弹力贴身极薄0.1日用洁翼型卫生巾23cm 16P', 'GOODS743', '6934660520292'),
('乐而雅量多日用侧翼卫生巾22.5cm 22p', 'GOODS813', '4901301262868'),
('苏菲零敏肌丝薄柔滑无香型护垫15.5cm 48P', 'GOODS744', '6934660537764'),
('乐而雅零触感超薄日用洁翼卫生巾25cm 19P', 'GOODS814', '4901301254283'),
('丽丽贝尔化妆棉（50片）', '10395', '6947920710395'),
('姣兰棉棒（200支装）', 'JL20883', '6920350019368'),
('姣兰防溅大号指甲钳', 'JL20456', '6920350020456'),
('姣兰黑色橡筋（4条装）', 'QKJL060-1', '6920350006429'),
('姣兰黑色发饰（4条装）', 'QKJL061-1', '6920350019429'),
('姣兰暗疮针', 'QKJL158', '6920350020388'),
('姣兰折叠小号指甲钳', 'QKJL254', '6920350017647'),
('姣兰空瓶', 'QKJL456', '6920350019948'),
('邦廸轻巧创可贴（8片装）', 'GOODS730', '6916999215513'),
('欧洁消毒酒精100ml（喷型）', 'GOODS10', '6933116900909'),
('银京一次性活性炭口罩（5枚装）', 'GOODS11', '6930125902795'),
